text,label
iss say phele woh 12 may ko chief justice of pakistan justice muhammad iftikhar chaudhry ki really per karachi mein hone wali fairing aur iss nateje mein hone wali halakato ka ilzam muttahida qaumi movement per laga chukey thay,2
imran khan nay  kaha kay in ki zindagi aur karachi mein tehrek-e-insaf kay karkun ki zindagi khatra lahaq hai khun kay britannia hukumat  nay muttahida qaumi movement  kay london mein muqeem quaid altaf hussain kay  khalaf  qadam nahi uthaya jis say ye log shair  ho kar tashadut  ki karwai kar saktey hain,2
interview kay zariye awam ki nigha mein rahey hain ta hum  mubasireen ka kehna hai kay in kay pass khatir khuwah vote bank aur street power moujud nahi aur ayinda intakhabat mein bhi in kay kamiyabi honey ka imkan kuch zada nahi hai,2
"mohtarma benazir bhutto ke pehle daur e hukomat mein islami nazariyati council ke chairman bane, 1993 ke election se pehle wo mohtarma benazir bhutto ke sathiyon mein shumar hone lage the, afsoos ke in ki zindagi ne wafa na ki, wagarna shayad wo 1993 ke bad dobara koi hukomati auhda paa lete",2
19 march 1994 ko is hasht pehlo shakhsiyat ne daarfani se kooch kia,2
seth chotani ko angrezon ne apni resha dawaniyon aur sarkari aehkamat ke zariye dewaliya kar diya aur wo is sadmey se is daarfani se kooch kar gaey,2
magar herat ki baat yeh hai ke us party ke dono air karda rehnuma yani sir abdullah haroon aur sir shanawaz bhutto apni apni nishast par shikast se do chaar ho gaey the,2
"e daawa nahi tareekhi haqiqat hai ke is waqt pakistan mein jamhuriat ke liye chaaron aamriyaton yani ayub khan, yahya khan, zia-ul-haq aur parvez musharraf ke samne seena sapar hone wale jahangir badar wahid siyasatdan hai, jinho ne har aamir ko lalkara aur us ke natije mein koron aur qaid-o-band ki saubatein bardasht ki",2
coat lakhpat jail mein qaid ke ye din guzre aur koren zulfiqar ali bhutto shaheed ke liye aziyat ka baiys banae gae,2
is karb-o-aziyat ka izhaar unho ne aik kate phate kaghaz par ye pegham bhej kar kiya,2
hum qaum ke liye qurbani de rahe hai,2
1984 mein jaali refrendam ke dauran aik baar phir giraftar hue aur april 1985 tak jail mein rahe,2
zia-ul-haq ki aamriyat ka pora daur is farzand jamhoriyat par karb,2
sadar ke is amar ke khilaf quomi assembly ke spaker ghohar ayoub ne supreme court mein rit kar di,2
bilkul achi quality ni h,2
low quality thay kaafi. matlab itnay paison mein meine yehi cheez expect kari thi. wese comfortable hai raat mein aapko konn dekhta hai islie mein yeh mangwaye us hisaab se sai thay ye kaam chalau,2
mn ne red shrt ordar ki thi mujhy pink mn mili or us ki back side mn tuk laga hai????,2
main ne ye 2 kharidi thi bazar se 50 ki aik aur takreeban 2 saal chali phir gum gai lekin daraz pe bohot ziada qeemat hai thats y ratin it low????,2
"yeh ring website pe tou bari pyari lagrahee hai lekin asal mein itnee khaas nai hai. ispe uper jo zirconum laga hai who acha hai,lekin band patla sa hai aur itna acha nai lagraha looks mein. goft tou dedia hai aur unhoun ne koi shikayat nai kee, lekin mera dil khud nai maan raha isko
",2
jigar ki rasoli ki wajah se 7 september 2004 ke roz in ka inteqaal hua,2
unho ne apne pasmandigaan mein ek bewah bano qudsiya aur teen bete chore hai,2
9 march 1951 mein aap ko rawalpindi sazish case mein muaawnat ke ilzaam mein hukoomat waqt ne giraftar kar liya,2
" ap ne 4 saal sargodha, sahiwal, hyderabad aur karachi ki jail mein guzare",2
faiz ahmed faiz ka inteqal 20 november 1984 ko lahore mein hua,2
1952 mein aik charsi aur afyuni photographer hafiz qandhri se saghar siddiqui ki dosti ho gai aur yaha se saghar ki zidagi mein nashe ka agaz howa,2
bharte bharte 1958 mein marfiya ka istemal karne lage,2
sadar e pakistan ke pas jane ke bajaye  cigaratte ki dibi utha kar faqt ye sher likh kar bhejh deya,2
sakth sardi mein bhi saghar ke pas koi garam kapra na tha ke sardi se bach sake wo raat aik tanoor par sote kyun ke nan bai jab apna kaam khatam kar ke jata tab bhi tandoor garam rehta tha,2
saghar siddiqui ko meer taqi meer ke bad dard ka safir kehna beja na ho ga,2
" taqseem hind ke bad saghar siddiqui sher likhta tha, sher pharhta tha, sher khata tha aur sher hi peta tha",2
logon ki be inteha dad hasil karne ke bawajud adab ke thekedaron ke zere atab rehene wala saghar siddiqui 19 july 1974 ko khamoshi ke sath shehar e khamoshan ahata e sheikhan nazd surriya azeem waqaf hospital bahawalpur road qabrustan meyani sahab lahore mein dafan ho gaya,2
"8 march kyun manaya jata hai? darasal almi yom e khawateen ke paas e manzar se mutaliq bataya jata hai ke america ke shehar new york mein khawateen (women) ne apni takhuwa ke masail par ahtejaj kiya, jise ghur sawar daston ke zarye sakhti se kuchal deya gaya",2
"is muzahere mein khawateen ne mehgayi, khurak ki qilat aur almi jung ke bais paida hone wale masail par bhi shaded ahtejaj kiya",2
humare mulk ki khawateen hudod o qawanin ke mamle mien imtiazi soloq samet degar mamlat mein insaf ki talib hai,2
"humare masher ki khawateen wani, quran se shadi, zabardasti shadi, gherat ke naam par qatal, teen bayak waqat talakon aur wirasat se mehromi jese ghambeer masail ka shikar hai",2
"fitrat ka sacha aks hai lekin samaj ki bereham zanjeron mein jakri hoi bhi hia, aala martabe ki haq dar hai magar paon ki joti samjhi jati hai, sarapa rehm o karam hone ki bona par boriyat ka roop hai magar zamana is se larzan bhi hai, sadyon se zulm o sitam ka takhta e mashak hai lekin sabar ka pahar bhi hai",2
mulk mein khawateen ko beshumar mashi aur samaji masail ka samna hia,2
zana biljabar ke case mein khatoon ko zaniya qarar diya jata aur jail ki salakhon ke peche behj deya jata,2
kyun ke humare masher mein mardon ki bala dasti qaim hai,2
is ke elawa jagirdarana culture aur khatoon ki kamzor mashrati hesiyat ki wajah se hodod o qawanin ko bator hatyar istemal kiya ja raha tha,2
molvi abdul haq jama e urdu ke qayam ke khuwahishmand the taham un ki rehrat se ye masoba adhora reh gaya,2
bohat kam aise actors hain jinho ne dono jagah kamiyabi hasil ki,2
krna kya hai aur kaisy?? uper se guzr gya,2
bkwass??,2
mhengi cars pakistan ki ecomomy and goverment dono bekar h,2
2015 ke 19 lac?????? wah 2018 coming gli 18 lac ke milrahe hay n 19 lac me with one year insurance. kuch to khuda ka khouf karo bhai!,2
bkwas...poor quality..so bad,2
neta se lekar police wale sbb govt. afsro ne apna imaan bech diya hai....,2
ager koi security reason tha bhe to us constable chaiye tha ke tameez se baat ker leta,2
skay pendant ki quality itnee achee nai hai,2
is larki n 25 lakh mangy the program band karny k unhi n nh diy to y program chalaya gaya h,2
time kyu zaya kar rahe ho tum hare pakistani goverment bhe shamil hai meko lagta hai tabhe killer ko fasi nahi derahe ho hamare yeha india bhej do usko safi dedenge usko﻿,2
zehni mareez helmet laga k mar raha hay wahhh﻿,2
 jab iski kisi nay ice cerem ma zehar dia tha jab he mar jana chaie tha is haram khor ko isko deen kay baray ma be batao itna makeup kar k ati hai bager nakap k ye be too galat h,2
ranger or police checking in ki nhi krti unki krti hai jis k pas kuch na ho ye aram se khula ghum rahy hain,2
 sawal yeh hai ke unse behes karay kon aur chalo unhon be video dekh bhi li kya woh yeh maan leinge? ulta yh keh kar andar kr deinge ke humain qanoon sikhai ga phr bachai ga kon?,2
khuda gaarat kry in behiss jaanwron ko .. bechary gareeb admi ki haq halal ki kamai py kesy daka dala.. esy log apny anjaam ko zror phnchty hain ..,2
yeh bacha nihqyat batmeez or dramay baaz ha i hate this kid.. isy pehly b kch shows ma dekh chuka hun,2
sab log hasre hain but kissi ko ye pata nhi chalra key howa kya hai abey jahil awam car waley ko fire marey hain wo jo piche larka khara tha,2
ab ye jail jay gi or jb jail sy aygi to is ky mun may ayk dant nhi hoga sir sfeed or hath may lathi or logo ki lanty alg sy suny gi kngree,2
allah ko yaad kar k naik bannay k bjay apna tamasha bana rahy hen . allah hidayat da,2
daikty kyo ho itna maro keh inki sary nasly yad raky gee,2
galat baat mat karo.ya bilkul nahai likha huwa .farig log.koi aur kam nahai ha karnay ko jo ya galat batain bolty rehtay ho.jhail,2
amazing punjab waley tou lar jatey hai ye soldier tou khud majbour hai na band karey tou nokri se farig bari machliyo ko pakartey hai hum sab loog.,2
sahaba k ghustakhon ka yahi haal hota hy logon k juty saaf kro hahahaha,2
meera nay ye bhi kahaa k imran bhai aap meraa peecha ab chorr dain..,2
 air accident bohut hongy agar pakistan my ye car ayi to,2
" pm k sath her waqt military sectory hota hai jiska rank lft.hota hai sath ssg commandos hotay hain,yeh kia bakwas ker rahi hai,,our pm business class main nahi first class main travel kerta hai...sasti shuhrat k liay",2
or han in media walon ke baton main na aya karo ya apna pason ka lya logo ke life b tabah kar data ha . or jo haq pa ho us ke koe awaz nahi,2
sharm karo pakistanio apny country ka bando ko he bura bura bol rhy ho .sharm karo. shame for you,2
esko pani daboo kar 3 minat rakha jaye khud pata chal jaye ga k mrta ha k nhi,2
bhai allah ki makhloq bhoki hai.,2
en mullon ki jahi halat honi chahiea,2
esko bahduri nashanay bazi ma mahrat kah rd ay ha aur insani jan ka itna bara risk ni lana chaheya gharor to khuda ko bi pasand ni ha dakh k afsos huwa agar nasha chok jata to?,2
koi acha kam nh kiya is car wale ne.....kuch zyada he over ho raha hai pagal,2
allah in snatcher ko kuttay ko mout atta karay ameen .....truck k neechay akar marein,2
falto court k chakar katne se ye acha hai,2
fake 25 sec bad pesy wapis chaly jaty hain or next day acaunt m transfer ho jaty hain,2
jin logon ko mujh se jalan hoti hai wo jalte rahe,2
main chahti hon ke jo log meri fankarana salahiyaton ke hawale se aksar tanz o mazah karte rehte hain,2
khusosi guftugo karte hue resham ne kaha hai ke koi insaan kisi ko izzat aur maqam nahi de sakta,2
"actress laila ne kuch arsey qabal lahore mien aik comedy serial ke pilot mien hissa liya, magar wo dobara shuru na ho saka",2
jahan tak baat meri films mien acting karne ki hai to ab mera films mien kaam karne ko dil nahi karta,2
"in press conference a journalist asked a question about video scandal, she ignores to give answer about video scandal",2
lollywood star meera press conference mein matanaza video scandal se mutaliq sawalaat tal gayein,2
khabaron mein rehne wali adakara meera valentine day manane captain naveed ke pas america pohanchen magar naveed ki family ne meera ko ghar mein dakhil hone se rok diya,2
razia sheer khan: agar aap majmoi kheelon ki baat kar rahe hain to mardon ko ziyadah saholaten aur ahamiyat hasil hai,2
agle saal british open ke semi final mein unhein shikast kha ker apne izaz se dastbardar hona para,2
"after 1988, jahangir khan was not success",2
mohibullah ne 3 mertaba british open ke final mein pahonche magar teeno mertaba woh azam khan ke vhaton shikast sey do char ho gae,2
kyun ke wo aksar tezi se ghomti hui balls se apni nakaam bating ki talafi kar lete hain,2
guzishta chand barson se shahid afridi ka cricket career in ki bating ki tarah hichkole kha raha hai,2
wak ni maa main badl gi hna,2
"tahum is sone ko kundan banana ka sehra baba-e-radio syed zulfiqar ali bukhari ke sir hai, jinho ne mohammed ali ko apne saya-e-atifat mein le kar awaaz ki aesi tarash kharash ki ke mulk bhar mein koi bhi sadakar mohammed ali ka muqabla na kar sakta tha",2
lekin yeh dono geet gane aur heroin ke peche peche bhagne wale manchaley hero the,2
chunache mehaz ahmed rashdi ke gaey hue geet par hont hila dene se mohammed ali ka maqsad pora na hota tha,2
aik aesi maa thi jis ki beti ka chehra bhari jawani mein daagh daar ho gaya tha aur maa ke paas plastic surgery ke zaraey na the,2
" film jannat ke baad meri shanakht kamyab adakara o model ki hesiat se hony lagi,mujhy kafi filmein bhi offer hueenmagar jaldbaazi ke bajaye soch samajh ker agy barhna chahti thi,meri ye hikmat e amali is liey argar na hui kbollywood mein action aur thrill filmon ka dor shru hogya,jis mein hero heroin ke kirdar showpiece ke taur err eh gye,bold manazir ki bharmar ne bhi mujhy mazeed difai hikmat e amli per majboor kar diya,dusra shayad producer aur director ki tarjeehat bhi badal gaensonal chauhanne kaha ke kamyab film deny ke bad bhi dafatir ke chakkar lagana aur mulaqatein zururi hain to is se behter ghar bethny ko hi tarjeeh di",2
dusry funkaron ki tarha zati home production banany ka koi irada nahen hai,2
1990 ke ashrey mien wo chand films mein nazar aaey,2
magar mujhe kabhi kisi haseena ki taraf se khoon se likhe aashiqana khatoot nahi mile,2
" isi liye ibtedai taur par farooq sheikh ne bhi wakalat he ko bataur pasha apnane ka socha, magar yeh shoba in ke mizaj se lagao nahi khata tha",2
1990 ki dehai mien farooq sheikh ne bohat kam films mien acting ki,2
bad men kuch ikhtelafat ki bina par wo tdp chor kar samaaj waadi party mein shamil ho gai,2
in ke paas rehne ka thikana bhi na tha,2
"5 baras tak inhe ne 6 films mein kaam kiya, jis se in ke career mein istehkaam to paida hua, lekin us waqt tak inho ne koi aesi film nahi kit hi, jis ki karkardegi ki wajah se in ka shumar superstars mein kiya jata",2
"jin mein se 4 par kamiyabi hasil hui,lekin badqismati se stallone behtareen actor ka award hasil nahi kar pae",2
is shadi ka anjaam 2 baras bad he divorce ki soorat mein nikla,2
sylvester stallone action hero hone ki wajah se aksar apni films ki aksbandi ke dauran zakhmi hote rahe hain,2
"khas taur par rocky 4 ki aksbandi ke dauran jab actress adolf lofgren ne, inhe ki farmaiysh par in ke seene par ghonsa mara to stallone ko 4 din icu mein guzaarne parhe",2
"jo is saal ki sab se ziyada farokht hone wali comic book thi, lekin films mein aane ke bad jerry lewis, den martin par haawi hone lage the aur yeh baat producer idaron ne bhi note kar li thi",2
tahum hairat angez taur par yeh show nazreen mein wo pazeerai hasil na kar saka,2
"jerry lewis ne 1968 mein steven spielberg ki film the day the clown cried mein kaam bhi kiya, lekin yeh film maali mushkilaat ke baiys silver screen ki zeenat na ban saki",2
"in ke 6 bete aur aik le palak beti hai, tahum aik beta manshiyat ki latt mein mubtila ho kar is duniya se rukhsat ho chukka hai",2
1965 mein aik stage performance ke dauran pesh aane wale hadsey mein in ki back bone mutassir hui aur khatra tha ke shayad wo zindagi bhar ke liye maflooj ho jaenge,2
duniya bhar mein maujood apne lakhon maddahon ke dilon ko khushiyon se aashna karne wale jerry lewis ko ab tak 2 bar heart attack ho chukka hai,2
tahum 3 august 2011 ko aelaan kar diya gaya ke wo ab is show ki hosting jari nahi rakh sakengi,2
lekin is tarah ke waqeyat se nisar bazmi aur noor jahan mein badzani paida ho gai phir duniya ne ye bhi dekha ke noor jahan ne sazindon se bazmi sahib ke leye kaam ka boycott karwa deya,2
"54 saala career, 115 pakistani aur hindustani filmein, aik sheri majmua “phir saz e sada khamosh hai”, darjan bhar nigar award, aik pride of performance, 8 pasmandigan ulladein aur lakhon sogwaron ka wirsa chor kar 22 march 2007 mein aap is duniya se rukhsta ho gaye",2
tahum filmi sanat ke har super star ki tarah un ke bhi scandals khabron ki zad mein rahe,2
"september 2010 mein salman khan ko us waqat shaded tanqed ka samna karna para, jab unhon ne mumabi hamla case ke bare mein aik interview mein ye kaha ke is mamle par itna shor is leye machaya ja raha hai ke is bar hamla ashrafiya par howa aur five star hotels ko nishana banaya gaya",2
emma watson 5 baras ki umer tak apne waldain ke darmiyan alehdgi tak paris he mein rahi,2
"yeh dono baqaida date par jane lage the, lekin isi baras october mein emma watson ne tom ki dosri khuwateen ke sath dating karte hue pictures dekhne ke bad us se alehdgi ikhteyar kar li",2
munir hussain versatile singer 27 september 1995 ko inteqal kar gaey,2
mere kayal mein is qism ki dressing ke leye kafi himat ki zarorat hoti hai,2
logon se jazbati lagao ne unhen manshiyat ki lat mein mubtala kar diya,2
is film ke audition mein jolie ki bohat dushwari ka samna karna para tha,2
angelina jolie  apni sehat ki taraf se hamesha fikarmand rehti hain,2
"sartan ka marz unhein wirasat mein mila hai, khas tor par chati ka sartan",2
1995 mein un ke adakar johnny lee miller ke sath taluqat qaim howe jis ke aik baras bad unhon ne shadi kar li jo 1999 mein apne anjam ko pohanchi,2
"1980 mein suraj tolu hua to usney waheed murad ko aik nakam, mayous , paraganda fiker aur jhunjlaey huay insan key roop mein dekha shohrat ki herjae devi ab dhakey se aney waley nay hero nadeem par anayat ki barish ker rahi thi waheed key puraney sathi parvaiz, masroor aur suhail jinhein khud waheed nay raunat se thokra deya tha apnay apnay maidan mein kamyabyon key jhandey gar rahay they",2
issi dauran unhein madey ka alsar ho geya aur naubat aik pecheda opration tak pahonchi jis key bad un ka wazan bahot kam ho geya aur chrey ki rounaq bhi mand par gae unki tamam ter tawaqoat ab apni nae film “hero” se wabista thein 1983 mein aik tv show key dauran unhon ne apnay maddahon ko yaqeen delaya key nae film realese hotey hi woh pher se mulk key number one hero ban jaein gein,2
"waheed murad ne foran karachi jaker charey ki plastic surgery karane ka mansuba banaya keon ke film "" hero"" ka kuch kam bhi baqi tha jis ke liyeh chare ki durustagi lazmi thi",2
johnny depp ka bachpan mushkil halaat mein guzra  in ke walid civil engineer jab ke waldah waitress thin,2
jis ka in ke zehan par kafi bura asar parha aur agle he saal inho ne taleem ko kher bad keh diya  us waqt wo high school ke talib e ilm the,2
sirf 2 saal bad he depp aur lorry mein alehdgi hogi,2
nusrat fateh ali khan ko in ke walid qawwal nahi banana chahte the,2
shayad yehi wajah hai ke in ke bachpan ki aesi koi baat nahi jise wo yaad kar ke yeh keh saken ke wo lamha in ke liye yaadgar tha,2
jis ki cinematography ya akkasi bohat pasand ki gai  lekin ba lihaaz majmooi film buri tarah na kaam rahi,2
tahum inhe us waqt aik halqey ki taraf se shadid tanqeed ka saamna karna parha  jab inho ne hum jins parasti ke haq mein shuru kiye jane wale aik project ki maali muaawnat ki,2
is film ki peshkash mausool hone se aik din pehle shahrukh khan ne apni tamam koshishon mein nakami ke bad delhi wapis jane ka faisla kar liya tha  lekin in ki jaib mein kiraya nahi tha,2
qateel shifai se in ke khusosi marasim ke bhi charche rahe,2
qateel sahib ki kitab   ghunghro toot gae   ko dhake chupe alfaaz mein qateel aur iqbal bano ki daastan e ishq samjha jata hai,2
ghazal gaaeki ko aik naya andaaz bakhshne wali iqbal bano ki raseeli awaar 21 april 2009 ko lahore mein khamosh ho gai  tahum in ki sadabahar ghazlein aur geet shaiyqeen ke dilon mein inhe zinda rakhengi,2
mai to barhe tassuf ke sath yeh batana chah raha hon ke is se hamare funn o saqafat ke shobey ki kam maeiygi aur mehroomi ka izhaar hota hai,2
dukh ki baat yeh hai ke mouk ko azaadi hasil kiye nisf saddi se ziyada ka arsaa beet chukka hai  magar hum is tamam arsey mein sirf aik zia mohyeddin paida kar sake,2
balke asal masla pakistani khilariyon ko benul aqawami satah par ziyadah se ziyadah tournaments kheelne ka moqa na milna hai,2
"aaj ki squash mein benul qawami satah par kam o besh 27, 28 saal tak aap achi karkardagi pesh karne ki position mein hote hain, ",2
bhi mehdod hain,2
"question : in halat mein hum squash ki taraqi ke hawale se grass rote level par kahan khare hain?nasir iqbal : in halat mein grass rote level par humari squash bohat kam reh gai hai, is ka andazah aap is baat se laga sakte",2
duniya ke aksar mumalik mein academies junior khilariyon ko taiyar kar rahi hain lekin humare han badqismati se esa nahi hai,2
khas tor par jab larkiyon ko ibtedai satah par mushkilat ka samna karna parta hai to wo khelon se dor ho jati hain,2
saeed anwar ke career ka aaghaz mayoos kun tha,2
saeed anwar dono innings mein 0 par out ho gae,2
saeed anwar mein is tabdeeli ki wajah in ki chotio beti ki maut bani,2
saeed anwar ise le kar pani wife doctor lubna ke sath hospital le ja rahe the ke raaste mein he bisma ne tarap tarap kar baap ki godh mein dumm torh diya,2
"saeed anwar batate hain ke shiddat e ghum se wo cheekhne lage aur apni bachi ko pukarte rahe, lekin bhula jane wale kab laut kar aate hain",2
"inho ne gosha tanhai mein panah dhondne ki koshish ki, lekin wahan bhi sukoon na mila",2
javed miandad ne  aisi surathal mein batting shoro ki jab pakistan ka 4 runs bare batsman out ho chuke thay,2
akhri 26 over mein pakistan ko 164 runs ki zarorat thi aur sorat e hall one day match ki thi,2
chun ka senior player bharat mein shikast ki sharmandagi ka bais kuch keh nahi sakte thay,2
1985 mein australia mein mini world cup 1985 mein javed miandad ne team ki qayadat ki magar team final mein pohuch kar bharat se har gai,2
5 billion dollor se zaid akhrajat ka takhmina lagaya hai,2
"question: mulk mein in dinon international cricket nahi ho rahi, home groundpar na kheelna ka afsos to hota io ga?",2
question: baz na qadeen kehte hain ke aap sirf choti teams ke khilaf sazgar conditions mein hi ziyadah runs banate hain?,2
october 1958 mein aik saal ke liye woh dobara griftar ( arest ) ker  gaye bad e azan woh anjuman taraqi pasand mosanfeen se bhi door ho gaey,2
"mohammad hafeez: bator naib captain ye meri zimedari hoti hai, jab shahid afridi captain the to main un se bhi baat cheet karta rehta tha is mein koi qabahat nahi, agar aap ke zehan mein koi achi baat hai to zaror dosre tak pohanchani chaheye",2
26 july 1980 ko ( yani apni salgirah ke din ) wo is jahan se rukhsat ho gae,2
wajah inteqal mauzi marz cancer tha,2
lekin kuch siyasi uljhano ki wajah se nazreen ye tele film dekhne se mehroom rahe,2
"zulfiqar ali bhutto ki shakhsiyat agarcha un ka siyasi ideal thi, lekin zindagi ke aakhri ayyam mein wo mulk ki siyasi sorat-e-haal se sakht nalaa the",2
jis ke zariye awam ka arbon rupiya loot le jane wale thag aik dosre ke jaraiym par pardah daal rahe hain,2
baz kaghizaat ke mutabiq wo 1983 aur baz ke mutabiq 1984 mein piada hoein,2
san e paidaiah ke bare mein katrina aur un ki waldah bhi taadiq karne se qasir hain,2
film mein un ki maqalmon ki adaigi par bhi kafi tanqed hoi aur esa laga ke katrina ka filmi career yahi khatam ho gaya,2
"sunne mein aya ke salman khan un ka hath tham liya tha aur unhi ki wajah se ye role mila, lekin aane wale barson mein sahafiyon ki sar tor koshishon ke bawajod katrina ne ye atiraf nahi kiya ke salman se un ke taluqat hain",2
abid ali aur humeira mein elahdgi ke bad abid ali ne rabia noreen se 2006 mein shadi ki thi,2
zindagi bhar mein marilyn monroe ki waldiyat mutanaza he rahi,2
"is se pehle 1942 mein in ki shadi james dougherty se hui thi, jis ka anjaam divorce par hua tha",2
american president john f kennedy aur in ke bhai robert kennedy se bhi marilyn monroe ke affairs ka charcha raha,2
marlin brando ne bhi apni sawanah hayat mein dawa kiya hai ke marilyn monroe se in ka bhi romance raha hai,2
5 august 1962 ko sirf 36 saal ki umer mein wo zindagi ki sari hungama khezi ko alvidah keh kar is duniya se rukhsat ho gai,2
"yahan yeh baat bhji batate chale ke films mein qanoon ka rakhwala aur luciana ka reserve deputy sheriff apni zindadgi mein kae muqaddmat ka shikar ho chukka hai, jin mein ziyada tar khuwateen ki taraf se jinsi taur par hirasan karne, muaahedon ki khilafwarzi aur yahan tak ke in mein insanon ki tijarat tak ke ilzamaat shamil hain",2
"amitabh bachan jaise qad aawar actor ke maqabil apne aap ko sabit karna kisi aesi actress ke liye jo pehli baar in ke sath kaam kar rahi ho, aasaan nahi tha",2
shayad yeh in ka roab husun he tha ke jis ne in ki adaaon mein bhi aik tamaknat si paida kar di thi,2
nahein tu,2
bashak mgr ak bat aurat khati wo kon ha jas khala rha ho muj m kia kami ha muj c dil bhar ga phr,2
"ikhtalafat apni jagha
jootay marnay ki rawayat theek nahein hea",2
rooh ki kamzori,2
insan par shatan sawar ha,2
ha ha ha end pa pher nokar he dakhta ha,2
sahi imaan aur sahi aqaid ki kami sahi deen kya hai hum nahi jante.,2
"right ,but majboori hai, kam aqli ,jaahiliyat aur nikammapan.",2
ufffffff had ha suchai ke,2
haram rizq our jhote bholney sy insan zalil hotha hay,2
allah hum hadyat de,2
"abh shaam mian kafirun aour sheyrtanu ko fathey milnay waly hia bass ab waqaat howa chayta hia abh dunya mian bassany waly muslmanu ki khyer naheen , koshish kareyn apnay gunahun ki mafee allah say mangtey raheyan pata naheen ab kiya hashar bapa hunay wala hia ,,,rasool allah saws nay yahee farmaya hia kay agar shaam ki tabahee howe tu muslman apni khayer manayen bahut mushkil waqaat huga muslma ban kar reyhna iss dunya mian....allah hum sabh ko apni hifz w amaan mian rahey, ameen..",2
pata nai ?,2
yar tumharhi ghatia language pi trs ata hai. hkoomat k sath mukha kr k emplyees ka time waste krty ho tum. tumharra ketna gnda zehn hai. tum janty ho,2
bhai. employees k liy koi dhang ka kam hee hi ho rha. jo share kia jay ap logo k sath. federal employees k up-gradation ki sumary ab be sard khany main pri hi. ure jo sammary pm ko bhaji gai hai woh as per kps & punjab nhi hai. ab to balochistan waly ny bhi up-gradation ki sammary as per kpk & punjab approved kr di hai.,2
nazir  sahb.  ki demand hai agr ap us ko study karin to ap ko pata chaly ga. k tamam employees admn/accounts/techncial/non technical tamam ki up-gradation ki safarsh ki gai hai ure protest ho rha hai.,2
yai old hai. jb 1 sal pehly nikalny ki bat hooi thee. us waqt ka bayan hai ab to nay sary sy supreme court k through nikalny ki tayaria ho rahi hain ure pppp ki tarf sy koi bayan nhi aya.shaid moqmuqa ho gia hai.,2
sahb. agr ap bhi khursheed shah ki comittee k zariy regular hooy hoty to????? ap apni promotion ure ziada noto/peso ki khatir doosro ka rozgar hee khatm krna chahty hain wah kia bat hai. allah ny ap ka jo rizq lia hai wohi apko mily ga. doosro ka bura mt sochin. pppp k dore main woh log bhe regular hooy jo mushraf dore main khalistan mert pai ay ty. jo kisi ka bura sochta hai woh haqeeqt main apna bura sochta hai. allah ap ko hadait day (ameeen),2
"kia bat hai ap ki. yar ap apna bata do k ap meret pai ay they. khursheed shah ki comittee ny 90% darja chharm k log regular kiy jin ka mert yai k primry pass hona chaiy laken yai log matic .fa ure ba hain. tum sirf apna mt soco k yai log to nokrio sy nikal jain in k bachy bhook sy mary ure is k badly tumhari promotion ho jay mr.  sahb. yai 1 lac sy bhi upoor employees hain ure 1 lac employees k farigh krny ka mtlb 5 sy 7 lac logo ko bhooka mara hai ap apny mert k bat karin kesy bhrti hooy they. kis ki safarsh thee, ya phir bhrti hony k liy kitny pesy diy?? mushraf ure pppp k dore main drivero , clerks, n/q , helper, chokidar, in becharo ny kia pesa dia, sirf 1 laf mert tumain a gia hai ure us ko roty ho ure behs doosro ko bataty ho. woh bhi ghro main beth kr. yai un museebat zada employees k liy page banaya gia jin ko nokrio sy nikala ja rha hai, ya phir jo employees up gradation k na hony sy mutasir hain ta k un ka moqf social media pai asky mind u mr.  shb",2
insha allah hum ap k sath kharay hein.,2
"shame cheep justic shame, shame cheep justics shame on u. shame chief justice shame doob maro.",2
"sir hm naliq log ghro main aram kr rahy hain. ap baqi logo k comments parh kr phir ghusa karin. ap batain bajat pesh hony sy pehly up-gradation k case ko bilcul highlight nhi kia gia, go. govt. ny phir bhi nhi krna tha. ap logo ny salaries barwany k liy zore lagaya hakoomat ny nhi barai hamin ap logo sy gila nhi hai. laken tamam maslo ko km is km highlight to karin.",2
"amna khan , jis case ki bt ap kr rahi hain woh buhat purana hai ure in logo ny govt. sy mil kr is case k daba dia hai. pesy lay kr, dekhawy is etjaj kr dety hain yai up-gradation kpk main kb ki ho chuki hai.",2
hahahahhahahahaha kameno kanhi to chor do ekela i love saba,2
koi poochne wala nhi mulki qarza out of control ho chuka saare assets privatize kr rae hai koi ahsas nhi awaam pero ki juti hai inke lia,2
mr app jin country ke bat kar rahay ho like switzerland un k borders b atnay duahman mulko sa ni miltay ho gay ya b soch lo k pakistan kis k sath apna border share karta ha har tarf sa e khatra hota ha ap ko pakistan ka khoud e arba parna chahiya aik din border ma army na ho phir tumain pata chalay jo log app ko protect karta ha uni k khalaf battain shame on u,2
apko kia masla he?apky papa k pese the?,2
"#admin so why dont you go and stop that.well, first thing are you 100% sure k ye sara pesa corruption ka he?q k kisi pay jhuti tohmat laga bhi guna he.or let me make you sure that im sporting any party k mein kisi k favouritism mein bolun.baat sirf ye hewe people just know k facebook k pages keasy banane hein.or phir her cheezon pay tabseray keasy kernay hein.practically kucch bhi nhi kerna.",2
adi amir i wish i could slap on ur face..400 ekar zameen aur land cruisers..kis k pass ha ye? tm jasy log jo sakoon sy so jaty han roz wo dakaar maar k kehty han army krti he kia ha..bhosaa bhra ha dimagho ma..chrbi chrhi ha..kbi kro aik din ki duty tmhri 400 ekar zameen ki taklef dor ho,2
